The Last: Naruto the Movie,06-12-2014,"Action, Romance, Animation", Japanese,19840000,903852,JP,78
Pirates of the Caribbean: On Stranger Tides,19-05-2011,"Adventure, Action, Fantasy", English,1045713802,379000000,AU,65
There's Something Wrong with the Children,17-01-2023,"Horror, Mystery, Thriller", English,463920468,97200000,US,61
Prom Pact,31-03-2023,"Romance, Comedy", English,412160901,96200000,AU,75
Coco,26-12-2017,"Family, Animation, Fantasy, Music, Comedy, Adventure", English,797660271,175000000,AU,82
The Sea Beast,08-07-2022,"Animation, Adventure, Family, Fantasy", English,649271677.4,116200000,AU,75
Toy Story,07-12-1995,"Animation, Adventure, Family, Comedy", English,365270951,30000000,AU,80
The Boss Baby: Family Business,25-11-2021,"Animation, Comedy, Adventure, Family", English,146281732,82000000,AU,75
Housewife Sex Slaves: Hatano Yui,09-01-2015,, Japanese,175269998.8,167540000,JP,0
The Independent,02-11-2022,"Thriller, Drama", English,522029092.4,80000000,US,73
Joseph,16-04-1995,"Drama, History", English,865531384,143260000,US,82
Fullmetal Alchemist: The Revenge of Scar,20-05-2022,"Fantasy, Action, Adventure", Japanese,614097908.4,120400000,JP,68
Titanic,18-12-1997,"Drama, Romance", English,2222985568,200000000,AU,79
The Hunger Games: Mockingjay - Part 1,20-11-2014,"Science Fiction, Adventure, Thriller", English,766575131,125000000,AU,68
The Autopsy of Jane Doe,09-12-2016,"Horror, Mystery", English,5972942,24570496.6,AU,67
Corrective Measures,29-04-2022,"Action, Science Fiction, Thriller", English,354205502.2,105000000,US,52
The Jack in the Box: Awakening,03-01-2022,Horror, English,195189,35442225.8,GB,64
Choose or Die,15-04-2022,"Horror, Thriller, Science Fiction", English,474753914.4,174000000,GB,54
Project Wolf Hunting,13-10-2022,"Action, Thriller, Horror", Korean,220908446.2,115200000,AU,65
Lost Bullet 2,10-11-2022,"Action, Crime, Thriller", French,377993107,122800000,FR,65
Crawlspace,31-03-2022,Thriller, English,660008190.4,110600000,US,66
The Good Neighbor,01-09-2022,Thriller, English,94909,105,AU,71
The Trapped 13: How We Survived The Thai Cave,05-10-2022,Documentary, Thai,767228967.6,111600000,TH,69
Groot's First Steps,10-08-2022,"Animation, Family, Comedy, Science Fiction", English,730150001.2,131400000,US,71
Son of God,28-02-2014,Drama, English,70949793,22000000,US,69
Sword Art Online the Movie -Progressive- Aria of a Starless Night,09-12-2021,"Animation, Action, Fantasy, Science Fiction", Japanese,14037060,20011197,AU,80
Summer Ghost,12-11-2021,"Animation, Drama, Mystery, Fantasy", Japanese,632203108.6,107200000,JP,72
Resident Evil: Welcome to Raccoon City,09-12-2021,"Horror, Science Fiction, Action", English,41909091,25000000,AU,61
Laid-Back Camp The Movie,01-07-2022,"Animation, Comedy", Japanese,7283918,13187504.6,JP,76
The Pale Blue Eye,22-12-2022,"Mystery, Thriller", English,214883443.8,72000000,AU,70
The Lion King,25-08-1994,"Family, Animation, Drama", English,1647733638,260000000,AU,83
The Lion King,25-08-1994,"Family, Animation, Drama", English,986193783,79300000,AU,83
Avengers: Age of Ultron,23-04-2015,"Action, Adventure, Science Fiction", English,1395316979,365000000,AU,73
Me Before You,16-06-2016,"Drama, Romance", English,208064908,20000000,AU,79
Luca,18-06-2021,"Animation, Comedy, Fantasy, Adventure", English,49750471,200000000,AU,79
Pirates of the Caribbean: Dead Man's Chest,06-07-2006,"Adventure, Fantasy, Action", English,1065659812,200000000,AU,73
The Menu,18-11-2022,"Horror, Thriller, Comedy", English,73040804,30000000,AU,72
Ice Age,21-03-2002,"Animation, Comedy, Family, Adventure", English,386116343,65000000,AU,73
Eureka: Eureka Seven Hi-Evolution,26-11-2021,"Animation, Drama, Adventure, Science Fiction", Japanese,350558192.6,139600000,JP,61
The Little Mermaid,05-07-1990,"Animation, Family, Fantasy", English,211343479,40000000,AU,73
Shrek Forever After,02-07-2010,"Comedy, Adventure, Fantasy, Animation, Family", English,756244673,165000000,AU,63
Ghostbusters: Afterlife,01-01-2022,"Fantasy, Comedy, Adventure", English,203614138,75000000,AU,75
Sonic the Hedgehog,13-02-2020,"Action, Science Fiction, Comedy, Family", English,319715683,85000000,AU,74
Teasing Master Takagi-san: The Movie,10-06-2022,"Animation, Comedy, Romance", Japanese,1168749675,189000000,JP,86
Dragon Ball Z: Resurrection 'F',18-04-2015,"Action, Animation, Science Fiction", Japanese,61768190,5000000,JP,68
The Guardians of the Galaxy Holiday Special,25-11-2022,"Comedy, Science Fiction, Adventure", English,641749489.4,97200000,AU,73
Secret Headquarters,12-08-2022,"Action, Adventure, Comedy, Science Fiction, Family", English,420598835.4,143000000,US,68
The Princess and the Frog,10-01-2010,"Romance, Family, Animation", English,270997378,105000000,AU,72
365 Days: This Day,27-04-2022,"Romance, Drama", Polish,437846475.2,162100000,AU,59
Faraway,08-03-2023,"Romance, Comedy", German,368167712.6,52900000,DE,68
Hellhole,26-10-2022,Horror, Polish,301123555.2,146740000,PL,60
To Kill the Beast,28-04-2022,"Mystery, Fantasy, Thriller"," Spanish, Castilian",227896979.2,105000000,BR,60
Zootopia,17-03-2016,"Animation, Adventure, Family, Comedy", English,1002462578,150000000,AU,77
The Book of Daniel,01-10-2013,"Fantasy, Drama", English,428471214.2,92600000,US,73
Lesson Plan,23-11-2022,"Action, Crime", Polish,343621307.4,121600000,AU,63
Free Guy,09-09-2021,"Comedy, Adventure, Science Fiction", English,331526598,110000000,AU,76
Malvada,29-12-2022,"Comedy, Fantasy, Romance"," Spanish, Castilian",429165998.8,88200000,MX,74
Diary of a Wimpy Kid: Rodrick Rules,02-12-2022,"Animation, Comedy, Family", English,73695194,18000000,US,71
Iron Man 2,29-04-2010,"Adventure, Action, Science Fiction", English,621156389,170000000,AU,68
The Conjuring,18-07-2013,"Horror, Thriller", English,316849722,20000000,AU,75
Fast & Furious Presents: Hobbs & Shaw,01-08-2019,"Action, Adventure, Comedy", English,760732926,200000000,AU,69
The Library Boys,29-11-2022,Comedy, English,564483267.8,77300000,AU,43
The Maze Runner,12-09-2014,"Action, Mystery, Science Fiction, Thriller", English,348319861,34000000,AU,72
Blueback,01-01-2023,"Drama, Adventure, Family", English,528252215.4,178000000,AU,62
The King's Man,06-01-2022,"Action, Adventure, Thriller, War, Mystery", English,125928656,100000000,AU,68
The Hobbit: The Battle of the Five Armies,26-12-2014,"Action, Adventure, Fantasy", English,940323039,250000000,AU,73
"Miraculous World: New York, United HeroeZ",26-09-2020,"Animation, TV Movie, Fantasy, Action", French,662530414,134400000,FR,82
Mary Magdalene,22-03-2018,"Drama, History", English,11710110,7855689,AU,63
The Pilgrim's Progress,18-04-2019,"Animation, Adventure", English,893800197.2,101000000,US,78
Red Notice,04-11-2021,"Action, Comedy, Crime, Thriller", English,173638,150000000,AU,68
Solo Somos Carne,13-10-2022,Horror," Spanish, Castilian",476680473.8,87000000,GT,63
Groot Takes a Bath,10-08-2022,"Animation, Family, Comedy, Science Fiction", English,730150001.2,131400000,US,71
X,24-03-2022,"Horror, Mystery, Thriller", English,15113105,1000000,AU,68
The Croods: A New Age,07-04-2021,"Animation, Family, Adventure, Fantasy, Comedy", English,214790246,65000000,AU,75
Boruto: Naruto the Movie,07-08-2015,"Animation, Action, Comedy", Japanese,39500000,24413000,JP,76
Thor: Ragnarok,26-10-2017,"Action, Adventure, Fantasy, Science Fiction, Comedy", English,850482778,180000000,AU,76
Barbie,21-07-2023,Comedy, English,178359863,175000000,US,0
Noah,27-03-2014,"Drama, Adventure", English,352831065,130000000,AU,56
The Seven Deadly Sins: Cursed by Light,02-07-2021,"Animation, Fantasy", Japanese,1094673,38211149.2,JP,78
The Girl from the Other Side,10-03-2022,"Animation, Drama, Mystery, Fantasy", Japanese,629573144.8,67654097.6,JP,68
Enola Holmes 2,04-11-2022,"Mystery, Adventure, Comedy, Crime", English,394945972.8,93000000,AU,76
Ant-Man,16-07-2015,"Science Fiction, Action, Adventure", English,518858449,130000000,AU,71
Scream,13-02-1997,"Crime, Horror, Mystery", English,138874789,24000000,AU,74
Scream,13-02-1997,"Crime, Horror, Mystery", English,173046640,15000000,AU,74
Frozen II,28-12-2019,"Family, Animation, Adventure, Comedy, Fantasy", English,1437862795,150000000,AU,73
Shrek the Third,07-06-2007,"Fantasy, Adventure, Animation, Comedy, Family", English,807330936,160000000,AU,63
Ratatouille,06-09-2007,"Animation, Comedy, Family, Fantasy", English,626549695,150000000,AU,78
Maneater,26-08-2022,"Mystery, Thriller, Horror", English,660707570.8,132800000,US,49
Raya and the Last Dragon,04-03-2021,"Animation, Family, Fantasy, Action, Adventure", English,130423032,100000000,AU,79
Slumberland,18-11-2022,"Family, Fantasy", English,374600744.4,35000000,AU,75
PAW Patrol: The Movie,21-08-2021,"Animation, Family, Adventure, Comedy", English,144327371,26000000,AU,75
Deadpool,11-02-2016,"Action, Adventure, Comedy", English,781947691,58000000,AU,76
The Good Dinosaur,01-01-2016,"Adventure, Animation, Family", English,333771037,187500000,AU,68
Last Seen Alive,19-05-2022,"Action, Thriller", English,276937185.8,107700000,AU,66
We Have a Ghost,24-02-2023,"Comedy, Fantasy, Family, Adventure", English,569719222.6,150000000,US,66
"Paul, Apostle of Christ",29-03-2018,"Drama, History", English,26078500,5000000,AU,75
Real Steel,28-09-2011,"Action, Science Fiction, Drama", English,263880341,110000000,AU,70
The Matrix Resurrections,26-12-2021,"Science Fiction, Action, Adventure", English,159197755,190000000,AU,65
Lou,23-09-2022,"Action, Thriller", English,240033015.8,69400000,AU,67
Pinocchio,08-09-2022,"Fantasy, Adventure, Family", English,31681811,45000000,AU,65
Pinocchio,08-09-2022,"Fantasy, Adventure, Family", English,30360375,13200000,AU,65
Pinocchio,08-09-2022,"Fantasy, Adventure, Family", English,84300000,2289247,AU,65
Miraculous World: Shanghai – The Legend of Ladydragon,04-04-2021,"Animation, Fantasy, Action, TV Movie", French,660957374.4,149860000,FR,79
The Tomorrow War,02-07-2021,"Action, Science Fiction, Adventure", English,19220000,200000000,AU,79
Cars,08-06-2006,"Animation, Adventure, Comedy, Family", English,461630558,70000000,AU,69
Grimcutty,10-10-2022,Horror, English,249577615.2,130800000,US,54
Scrooge: A Christmas Carol,25-11-2022,"Animation, Family, Fantasy", English,459237806,87000000,GB,68
Your Place or Mine,10-02-2023,"Romance, Comedy", English,286421986.2,105400000,US,64
Your Name.,24-11-2016,"Romance, Animation, Drama", Japanese,357986087,2937023.8,AU,85
Puss in Boots,28-10-2011,"Comedy, Fantasy, Animation, Romance, Adventure, Family", English,554987477,130000000,US,65
One Piece Film Red,03-11-2022,"Animation, Adventure, Action, Fantasy", Japanese,150797338,8705000,AU,75
The Fate of the Furious,12-04-2017,"Action, Crime, Thriller", English,1236703796,250000000,AU,69
The Strays,17-02-2023,"Thriller, Mystery, Drama, Horror", English,751965791.6,131700000,GB,55
Watcher,03-06-2022,"Mystery, Thriller, Horror", English,2667033,10237862.6,US,66
The Gray Man,14-07-2022,"Action, Thriller", English,451178,200000000,AU,70
The Mummy Resurrection,02-01-2023,Horror, English,545695337.6,102800000,GB,50
The Fallout,17-03-2021,Drama, English,736329646.2,114200000,US,77
Guardians of the Galaxy Volume 3,04-05-2023,"Science Fiction, Adventure, Comedy", English,1240261.6,250000000,AU,0
Boyka: Undisputed IV,22-09-2016,"Action, Drama", English,343644155,119400000,US,71
The Godfather,02-11-1972,"Drama, Crime", English,270007394,7000000,AU,87
Mulan,03-09-1998,"Animation, Family, Adventure", English,69973540,200000000,AU,79
Mulan,03-09-1998,"Animation, Family, Adventure", English,303500000,90000000,AU,79
Dracula: The Original Living Vampire,28-01-2022,"Horror, Fantasy, Thriller", English,605767026.8,124800000,US,54
Big Hero 6,25-12-2014,"Adventure, Family, Animation, Action, Comedy", English,647263005,165000000,AU,77
Triangle of Sadness,26-12-2022,"Comedy, Drama", English,24733572,15600000,AU,72
Dungeons & Dragons,18-01-2001,"Drama, Adventure, Fantasy", English,15185241,35000000,AU,43
Wire Room,02-09-2022,"Action, Crime, Thriller", English,321357348.6,101000000,US,66
Killing Jesus,29-03-2015,"Drama, History, TV Movie", English,258973331.6,35580000,US,65
Inside Out,09-06-2015,"Animation, Family, Adventure, Drama, Comedy", English,850566343,175000000,AU,79
The Miracle of Marcelino,24-02-1955,"Drama, Comedy"," Spanish, Castilian",759213943.8,110000000,ES,71
Fury,23-10-2014,"War, Drama, Action", English,210315681,80000000,AU,75
Welcome to the Club,08-09-2022,"Animation, Comedy", English,690278154.2,124000000,US,66
Emancipation,02-12-2022,Drama, English,0,120000000,US,80
Undisputed III: Redemption,17-06-2010,"Action, Thriller", English,78701381.8,3000000,AU,76
The Last Warrior: Root of Evil,01-01-2021,"Fantasy, Adventure, Comedy", Russian,27658331,8400000,RU,69
After We Fell,22-10-2021,"Romance, Drama", English,21500000,14000000,AU,71
Seoul Vibe,26-08-2022,"Action, Crime, Comedy, Adventure", Korean,348577844,160200000,KR,67
One Week Friends,18-06-2022,Drama, Chinese,638332462.6,111940000,CN,52
Space Jam: A New Legacy,08-07-2021,"Family, Animation, Comedy, Science Fiction", English,143987946,150000000,AU,69
Nobody,01-04-2021,"Action, Crime, Thriller", English,57512470,16000000,AU,81
The Tiger's Nest,13-10-2022,"Family, Adventure", English,305330864.2,120000000,IT,70
Naruto Shippuden the Movie,04-08-2007,"Animation, Action, Fantasy", Japanese,10000000,33111535.2,JP,72
Terrifier,15-03-2016,"Horror, Thriller", English,0,35000,US,66
In the Forest,28-01-2022,"Horror, Thriller", English,178745725.6,84600000,US,60
The Amazing Spider-Man,03-07-2012,"Action, Adventure, Fantasy", English,757890267,220000000,AU,67
Evil Dead,01-05-2013,Horror, English,99010045,17000000,AU,65
El asistente,01-03-2023,Comedy," Spanish, Castilian",1569323844,201000000,AR,100
Virus:32,21-04-2022,Horror," Spanish, Castilian",531683245.8,101400000,AR,69
Linoleum,30-03-2023,"Science Fiction, Comedy, Drama", English,673135995.2,109000000,AU,68
After We Collided,01-01-2021,"Romance, Drama", English,42000000,24685792,AU,72
Sinner: The Secret Diary of a Nymphomaniac,21-06-1973,Drama, French,997517367.8,167400000,FR,49
A Quiet Place Part II,21-05-2021,"Science Fiction, Thriller, Horror", English,297400000,61000000,AU,75
Twilight,11-12-2008,"Fantasy, Drama, Romance", English,402278564,37000000,AU,63
Twilight,11-12-2008,"Fantasy, Drama, Romance", English,15055091,20000000,AU,63
Warriors of Future,05-08-2022,"Drama, Action, Science Fiction", Chinese,300356421.2,71460000,CN,73
Spider-Man: Homecoming,06-07-2017,"Action, Adventure, Science Fiction, Drama", English,878271291,175000000,AU,74
Howl's Moving Castle,09-06-2005,"Fantasy, Animation, Adventure", Japanese,236049757,24000000,AU,84
World War Z,20-06-2013,"Action, Drama, Horror, Science Fiction, Thriller", English,531861650,190000000,AU,68
Charlie and the Chocolate Factory,01-09-2005,"Adventure, Comedy, Family, Fantasy", English,475825484,150000000,AU,70
High Heat,01-03-2023,"Action, Comedy, Crime", English,277412220,78000000,AU,60
How to Train Your Dragon: The Hidden World,03-01-2019,"Animation, Family, Adventure", English,521533238,129000000,AU,78
Girl at the Window,18-08-2022,"Thriller, Horror", English,294248739.2,95200000,AU,65
Hellraiser,08-10-2022,"Horror, Mystery", English,14575148,1000000,AU,64
Pacific Rim,11-07-2013,"Action, Science Fiction, Adventure", English,411002906,190000000,AU,69
My Hero Academia: Heroes Rising,12-03-2020,"Animation, Action, Fantasy, Adventure", Japanese,29900850,21911000,AU,82
After,04-07-2019,"Romance, Drama", English,57926850,14000000,AU,72
After,04-07-2019,"Romance, Drama", English,0,650000,AU,72
The Hangover,11-06-2009,Comedy, English,465487583,35000000,AU,73
The Adam Project,11-03-2022,"Adventure, Science Fiction", English,203098455.6,116000000,AU,71
Trick or Treat Scooby-Doo!,04-10-2022,"Adventure, Mystery, Comedy, Animation, Family", English,575808566,85000000,US,73
The Tangalanga Method,19-01-2023,Comedy," Spanish, Castilian",241031716.6,114200000,AR,60
Last Man Down,01-11-2021,"Action, Thriller", English,250351474.6,165000000,AU,58
The Emperor's New Groove,05-04-2001,"Adventure, Animation, Comedy, Family, Fantasy", English,169630573,100000000,AU,75
The Princess,16-06-2022,"Fantasy, Action", English,518519804.4,89000000,US,69
The Lion King,17-07-2019,"Adventure, Drama, Family", English,1647733638,260000000,AU,71
The Lion King,17-07-2019,"Adventure, Drama, Family", English,986193783,79300000,AU,71
Jungle Cruise,29-07-2021,"Action, Adventure, Fantasy", English,210469803,200000000,AU,75
The Nun,06-09-2018,"Horror, Mystery, Thriller", English,363391647,22000000,AU,59
Superfast!,02-04-2015,"Comedy, Action", English,3146707.8,20000000,US,50
